0.26760563380281693,1.0,0.3333333333333333,0.3333333333333333,0.3673469387755101,0.2,0.2222222222222222,0.4444444444444444,0.2,0.2222222222222222,0.2222222222222222,0.2494541518963516,0.26587105706718034,0.3610428095179299,0.2926690744672052,0.27390305884547234,0.4449111854191561,0.03359942156848425,0.017952999048491052,0.008854276320320171,0.018181171420779497,0.02043478260869565,0.024924439446123565,1.0,0.0
0.0,0.0,0.3333333333333333,0.3333333333333333,0.040816326530612235,0.30000000000000004,0.5555555555555556,0.4444444444444444,0.4,0.4444444444444444,0.2222222222222222,0.024721586096558647,0.03929237900313027,0.19445669365412543,0.06706000202181725,0.028573704498119305,0.2450143109884308,0.0,0.0,0.001967616960071149,0.0,0.0021739130434782605,0.0023429629108971204,0.0,1.0
0.19718309859154928,1.0,0.5,0.3333333333333333,0.28571428571428564,0.1,0.1111111111111111,0.1111111111111111,0.1,0.1111111111111111,0.1111111111111111,0.029146406499984318,0.03417409101854081,0.19080544923241552,0.05971345335575713,0.022321567347446298,0.30930106182285255,0.01825126714479777,0.017938636649252257,0.009838084800355746,0.019754237991533898,0.21477391304347823,0.02133033434080738,0.0,1.0
0.19718309859154928,0.0,0.16666666666666666,0.3333333333333333,0.5714285714285714,0.1,0.1111111111111111,0.1111111111111111,0.1,0.1111111111111111,0.1111111111111111,0.02104965962919974,0.039384180110763306,0.1869084366676662,0.06504369882275096,0.019092526966955764,0.23454583067028534,0.030930018550707702,0.006039388879912389,0.015540238750641937,0.013185301708634871,0.004239130434782608,0.0,0.0,1.0
0.49295774647887325,0.0,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.2,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.33668946262195315,0.3011287021430291,0.37460121472962565,0.4177680975618722,0.3984911716248562,0.2367194953639808,0.022326580096697392,0.01759034846771153,0.3976042295894174,0.7920469232319799,0.01036086956521739,0.46235092898479413,0.0,1.0
0.323943661971831,1.0,0.3333333333333333,0.6666666666666666,0.08163265306122452,0.2,0.2222222222222222,0.2222222222222222,0.2,0.2222222222222222,0.2222222222222222,0.025272139787307465,0.041227726944377555,0.19786099400866655,0.07469511914936636,0.04108380739220989,0.25949048558557725,0.004177560947108573,0.01077179942909463,0.0059028508802134476,0.007904857139469347,0.013043478260869565,0.009371851643588482,0.0,1.0
0.4084507042253521,1.0,0.16666666666666666,0.6666666666666666,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.012576465790381781,0.026652419937394655,0.18580541983431229,0.055721283302546575,0.012611131834996424,0.26163944954411705,0.0,0.002671406258415468,0.0059028508802134476,0.0,0.08054347826086956,0.014423279679482672,0.0,1.0
0.1267605633802817,1.0,0.3333333333333333,0.3333333333333333,0.4693877551020407,0.30000000000000004,0.4444444444444444,0.2222222222222222,0.2,0.2222222222222222,0.2222222222222222,0.1641669542303228,0.16901035396099204,0.23684170297332416,0.13534779851672135,0.09761144269327612,0.3021579179750338,0.0,0.0071811996193964205,0.0059028508802134476,0.007904857139469347,0.008695652173913042,0.009371851643588482,0.0,1.0
0.056338028169014086,0.0,0.3333333333333333,0.3333333333333333,0.4693877551020407,0.2,0.2222222222222222,0.2222222222222222,0.2,0.2222222222222222,0.2222222222222222,0.0874313768547856,0.07896851673489044,0.2039311143645012,0.07249133835111614,0.03185131648481457,0.24882439938618675,0.004911555484144257,0.004297947972208758,0.002266694738001964,0.0019564521420186633,0.004408695652173913,0.0,0.0,1.0
0.5915492957746479,1.0,0.16666666666666666,0.6666666666666666,0.18367346938775503,0.2,0.2222222222222222,0.2222222222222222,0.2,0.2222222222222222,0.2222222222222222,0.10957116416224866,0.12941548278352996,0.2728967127040963,0.2016872983926553,0.16861924523609687,0.31530797185351234,0.03755422795460189,0.03880002154359886,0.02408559920823094,0.006347600282993885,0.004865217391304347,0.24516295307045288,0.0,1.0
0.0,0.0,0.3333333333333333,0.3333333333333333,0.4693877551020407,0.2,0.2222222222222222,0.4444444444444444,0.2,0.2222222222222222,0.2222222222222222,0.02161119302318286,0.040317240549000724,0.19527160907578242,0.06817935356988596,0.031270400074605985,0.24816982990456254,0.009742773257767196,0.0,0.0023453994164048097,0.0,0.0008521739130434782,0.0,0.0,1.0
0.1408450704225352,0.0,0.5,0.6666666666666666,0.2653061224489796,0.4,0.4444444444444444,0.4444444444444444,0.4,0.4444444444444444,0.4444444444444444,0.14654296201022682,0.159827233325307,0.28106585763086567,0.20559675774034356,0.16854930212316205,0.3573609734559725,0.016447320372182703,0.0001077179942909463,0.013773318720498045,0.01027631428131015,0.015217391304347825,9.371851643588481e-06,1.0,0.0
0.5492957746478874,1.0,0.16666666666666666,0.3333333333333333,0.3061224489795918,0.1,0.1111111111111111,0.1111111111111111,0.1,0.1111111111111111,0.1111111111111111,0.033728079806757225,0.03928184444979533,0.20024694406716878,0.05570290314576384,0.025931409120581925,0.25012890696159346,0.032540424475248686,0.04676756252131919,0.005540809359560356,0.027097850274100922,0.048126086956521735,0.031972071882102104,0.0,1.0
0.26760563380281693,1.0,0.16666666666666666,0.3333333333333333,0.4081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.023361671424538072,0.026652419937394655,0.18493053228205716,0.05257643847702021,0.012611131834996424,0.23304062962173913,0.0,0.0,0.0021938929104793315,0.0,0.0,0.0,0.0,1.0
0.056338028169014086,0.0,0.5,0.6666666666666666,0.5510204081632653,0.2,0.2222222222222222,0.2222222222222222,0.2,0.2222222222222222,0.1111111111111111,0.13609028453116667,0.14703076089573802,0.2747640802215441,0.09624401496144763,0.008468945257856943,0.27713298567048605,0.011685485166737267,0.00926733810883108,0.002361140352085379,0.008181527139350773,0.13695652173913042,0.005623110986153089,0.0,1.0
0.2112676056338028,1.0,0.3333333333333333,0.3333333333333333,0.18367346938775503,0.4,0.4444444444444444,0.2222222222222222,0.2,0.2222222222222222,0.2222222222222222,0.26847570348527156,0.2639251745725981,0.3720130057208709,0.29463207521160156,0.20824396157791664,0.3830682635691945,6.207913994829172e-05,0.026362183802804258,0.007230992328261473,0.011501567137927899,0.01697391304347826,0.013589184883203298,1.0,0.0
